Customer_ID,Avg_Monthly_Usage_KL,Current_Month_Usage_KL,Billing_Amount,Payment_Delay_Days,Usage_Deviation,Account_Age_Months,Payment_History_Score,Neighborhood_Avg_Usage,Seasonal_Factor,Previous_Fraud_Flags,Usage_Ratio,Billing_Per_Usage,Deviation_Ratio,Fraud_Label
CUST_004037,33.28,31.68,605.61,4,-1.6,139,0.87,32.41,1.07,0,0.951923,19.116477,-0.048077,0
CUST_003370,21.59,19.21,444.76,11,-2.38,81,0.97,23.66,1.03,0,0.889764,23.152525,-0.110236,0
CUST_001539,25.88,20.64,341.4,8,-5.24,39,0.86,26.6,0.93,1,0.797527,16.540698,-0.202473,0
CUST_002990,27.93,27.62,630.0,8,-0.31,211,0.72,27.88,1.13,0,0.988901,22.809558,-0.011099,0
CUST_001317,22.19,19.14,453.43,5,-3.05,58,0.8,21.75,1.01,0,0.862551,23.690178,-0.137449,0
CUST_002294,19.5,20.96,411.25,8,1.46,56,0.97,19.55,1.19,1,1.074872,19.620706,0.074872,0
CUST_002221,31.72,27.66,664.9,10,-4.05,109,0.62,32.47,0.97,0,0.872005,24.038322,-0.12768,0
CUST_001255,18.85,22.99,360.59,8,4.14,75,0.9,20.08,1.18,0,1.219629,15.684645,0.219629,0
CUST_000523,20.49,19.3,379.75,6,-1.19,14,0.97,20.88,1.02,0,0.941923,19.676166,-0.058077,0
CUST_005553,28.1,83.06,1654.15,31,54.95,9,0.03,28.44,1.18,0,2.955872,19.915122,1.955516,1
CUST_009093,14.28,32.72,670.68,28,18.44,1,0.34,16.88,0.92,0,2.291317,20.497555,1.291317,1
CUST_006205,31.66,57.46,966.74,40,25.79,138,0.36,30.71,1.05,0,1.814908,16.824574,0.814593,1
CUST_000132,33.35,28.71,597.01,6,-4.64,224,0.94,31.16,0.89,0,0.86087,20.794497,-0.13913,0
CUST_001371,33.66,33.31,737.15,7,-0.35,63,0.92,30.85,1.06,0,0.989602,22.129991,-0.010398,0
CUST_003842,25.43,24.38,606.1,8,-1.05,157,0.94,24.79,1.05,0,0.95871,24.860541,-0.04129,0
CUST_003284,29.88,24.08,475.93,8,-5.8,226,0.99,32.69,0.81,0,0.80589,19.764535,-0.19411,0
CUST_001814,29.2,29.26,643.46,3,0.06,170,0.55,30.55,1.16,0,1.002055,21.991114,0.002055,0
CUST_003506,25.19,25.05,482.69,5,-0.14,38,0.86,27.18,1.02,0,0.994442,19.269062,-0.005558,0
CUST_009726,34.51,33.9,722.55,37,-0.61,218,0.12,32.29,1.0,1,0.982324,21.314159,-0.017676,1
CUST_001168,34.43,33.23,548.17,12,-1.21,130,0.87,31.34,1.07,0,0.965147,16.496238,-0.035144,0
CUST_007720,17.69,37.79,691.52,35,20.1,212,0.08,19.08,1.04,0,2.136235,18.299021,1.136235,1
CUST_004956,34.33,39.7,900.62,8,5.37,75,0.99,31.46,1.18,0,1.156423,22.685642,0.156423,0
CUST_000336,20.76,21.42,496.83,10,0.66,105,0.81,22.99,1.19,0,1.031792,23.194678,0.031792,0
CUST_005399,12.73,37.67,726.07,21,24.94,1,0.68,15.2,1.18,1,2.959152,19.274489,1.959152,1
CUST_001170,36.16,35.45,693.21,7,-0.71,16,0.82,33.41,1.12,0,0.980365,19.554584,-0.019635,0
CUST_002158,17.41,20.74,315.9,8,3.33,94,0.9,15.96,1.19,0,1.191269,15.231437,0.191269,0
CUST_003201,28.55,30.23,740.35,7,1.69,73,0.78,29.35,1.01,0,1.058844,24.490572,0.059194,0
CUST_004080,26.28,23.54,570.87,7,-2.74,35,0.61,24.38,1.01,0,0.895738,24.251062,-0.104262,0
CUST_008095,23.93,18.84,361.6,40,-5.09,6,0.02,23.72,0.82,3,0.787296,19.193206,-0.212704,1
CUST_001090,24.82,19.44,419.98,6,-5.38,83,0.97,26.23,0.8,1,0.783239,21.603909,-0.216761,0
CUST_000084,31.91,36.05,735.1,5,4.14,57,0.99,29.36,1.18,0,1.12974,20.391123,0.12974,0
CUST_002587,22.78,21.1,399.78,6,-1.67,232,0.73,22.16,0.99,0,0.926251,18.946919,-0.07331,0
CUST_006698,16.53,5.9,100.0,41,-10.63,1,0.06,15.54,0.89,1,0.356927,16.949153,-0.643073,1
CUST_003629,28.08,21.96,343.97,6,-6.12,17,0.87,29.29,0.92,0,0.782051,15.663479,-0.217949,0
CUST_004991,27.07,31.98,614.05,7,4.91,150,0.94,24.73,1.18,0,1.181382,19.201063,0.181382,0
CUST_004318,18.64,24.6,536.91,7,5.96,37,0.96,18.57,1.15,0,1.319742,21.82561,0.319742,0
CUST_008295,31.71,54.92,1166.35,38,23.21,152,0.27,34.89,1.16,1,1.731946,21.237254,0.731946,1
CUST_009979,30.37,44.77,845.84,36,14.41,151,0.01,28.46,1.03,0,1.474152,18.893009,0.474481,1
CUST_000149,30.26,27.81,422.59,4,-2.44,76,0.99,32.8,0.91,0,0.919035,15.195613,-0.080635,0
CUST_001102,25.75,22.34,445.12,2,-3.4,121,0.84,24.88,0.92,0,0.867573,19.924799,-0.132039,0
CUST_005263,31.3,89.55,1945.78,23,58.24,1,0.1,33.65,1.14,0,2.861022,21.72842,1.860703,1
CUST_000410,24.2,23.82,367.34,11,-0.38,238,0.99,25.37,0.94,0,0.984298,15.421495,-0.015702,0
CUST_001308,22.97,19.0,460.87,11,-3.97,70,0.8,24.25,0.87,0,0.827166,24.256316,-0.172834,0
CUST_005365,19.46,52.84,1121.57,31,33.38,7,0.04,21.67,1.09,1,2.715313,21.225776,1.715313,1
CUST_002138,24.66,17.92,397.19,8,-6.74,71,0.94,23.09,0.82,0,0.726683,22.164621,-0.273317,0
CUST_006160,32.11,34.85,708.99,36,2.74,3,0.14,30.95,1.01,0,1.085332,20.344046,0.085332,1
CUST_004289,31.76,34.67,555.78,8,2.91,191,1.0,32.82,1.01,0,1.091625,16.030574,0.091625,0
CUST_004731,20.77,18.58,385.96,9,-2.19,142,0.9,22.63,0.83,0,0.894559,20.772874,-0.105441,0
CUST_006590,18.6,50.43,1109.4,44,31.83,9,0.12,21.32,1.08,0,2.71129,21.99881,1.71129,1
CUST_004008,36.31,47.87,1098.39,10,11.55,93,0.89,34.2,1.2,0,1.31837,22.945268,0.318094,0
CUST_001107,24.91,27.22,463.57,5,2.31,29,0.94,24.47,1.11,0,1.092734,17.030492,0.092734,0
CUST_007126,21.5,8.46,125.01,25,-13.03,239,0.7,21.15,0.98,1,0.393488,14.776596,-0.606047,1
CUST_005965,13.65,28.08,594.62,31,14.43,6,0.22,15.8,0.82,0,2.057143,21.175926,1.057143,1
CUST_004041,30.09,29.15,580.78,8,-0.95,145,0.74,27.64,0.97,0,0.96876,19.923842,-0.031572,0
CUST_001277,31.63,25.23,544.79,2,-6.4,64,0.9,30.51,0.85,0,0.79766,21.592945,-0.20234,0
CUST_000616,16.29,16.96,269.92,10,0.67,132,0.95,15.81,0.95,0,1.04113,15.915094,0.04113,0
CUST_004665,19.33,19.82,407.96,11,0.5,30,0.9,17.78,0.94,0,1.025349,20.583249,0.025867,0
CUST_003740,27.14,27.03,511.49,10,-0.11,214,0.74,28.16,0.89,0,0.995947,18.923048,-0.004053,0
CUST_000470,26.29,20.21,461.95,7,-6.08,193,0.8,26.75,0.83,0,0.768733,22.857496,-0.231267,0
CUST_005937,21.25,6.84,100.0,34,-14.41,6,0.04,18.9,0.8,2,0.321882,14.619883,-0.678118,1
CUST_000254,36.56,33.95,584.12,6,-2.61,165,0.91,33.66,0.81,0,0.928611,17.205302,-0.071389,0
CUST_000251,17.07,13.75,294.54,4,-3.32,49,0.98,16.83,0.93,0,0.805507,21.421091,-0.194493,0
CUST_004919,27.02,27.85,695.32,2,0.82,62,0.76,26.35,1.05,0,1.030718,24.966607,0.030348,0
CUST_000272,30.45,32.9,704.98,5,2.45,82,0.85,32.75,1.05,0,1.08046,21.427964,0.08046,0
CUST_007897,23.25,61.72,1184.3,43,38.47,6,0.08,26.7,1.06,3,2.654624,19.18827,1.654624,1
CUST_000516,33.81,35.11,716.56,9,1.3,81,0.76,32.87,1.01,0,1.03845,20.409,0.03845,0
CUST_008106,29.74,19.47,363.79,31,-10.27,222,0.25,28.63,0.86,1,0.654674,18.684643,-0.345326,1
CUST_000543,24.22,30.14,672.85,3,5.92,55,0.96,26.5,1.19,0,1.244426,22.324154,0.244426,0
CUST_001170,36.16,35.45,693.21,7,-0.71,16,0.82,33.41,1.12,0,0.980365,19.554584,-0.019635,0
CUST_000739,26.41,26.17,536.39,7,-0.24,214,0.99,25.79,1.08,0,0.990913,20.49637,-0.009087,0
CUST_000016,15.02,13.89,323.3,7,-1.13,226,0.9,15.55,1.03,0,0.924767,23.275738,-0.075233,0
CUST_001895,26.04,19.96,339.08,8,-6.08,66,0.93,28.34,0.83,0,0.766513,16.987976,-0.233487,0
CUST_009598,25.87,8.84,142.26,33,-17.03,231,0.31,21.87,0.85,1,0.341709,16.09276,-0.658291,1
CUST_002088,20.71,19.26,443.63,10,-1.45,179,0.87,19.22,0.99,0,0.929986,23.033749,-0.070014,0
CUST_009593,25.64,54.2,1165.23,35,28.56,126,0.11,31.67,0.85,0,2.113885,21.498708,1.113885,1
CUST_000906,28.51,30.0,546.12,2,1.49,217,0.97,27.7,0.92,0,1.052262,18.204,0.052262,0
CUST_005852,29.77,76.34,1057.13,37,46.58,11,0.06,33.56,1.03,1,2.564327,13.847655,1.564662,1
CUST_009526,36.82,16.97,228.06,37,-19.86,10,0.03,32.77,1.15,0,0.460891,13.43901,-0.539381,1
CUST_006080,15.78,15.1,373.77,33,-0.68,148,0.02,15.16,0.98,0,0.956907,24.75298,-0.043093,1
CUST_002885,15.56,15.34,290.07,8,-0.22,194,0.97,17.23,0.93,0,0.985861,18.909387,-0.014139,0
CUST_006641,28.63,33.13,772.71,50,4.5,131,0.17,27.81,1.12,2,1.157178,23.323574,0.157178,1
CUST_002989,33.47,25.35,390.53,7,-8.11,126,0.94,34.31,0.84,0,0.757395,15.405523,-0.242307,0
CUST_000896,27.75,24.73,454.58,3,-3.02,114,0.91,27.91,0.82,1,0.891171,18.381723,-0.108829,0
CUST_009882,28.96,36.04,896.87,50,7.08,189,0.07,31.33,1.14,0,1.244475,24.885405,0.244475,1
CUST_006662,24.0,65.95,1409.49,27,41.96,5,0.1,25.27,1.1,0,2.747917,21.3721,1.748333,1
CUST_002843,24.55,27.88,446.93,6,3.33,158,0.9,23.84,1.04,0,1.135642,16.030488,0.135642,0
CUST_004053,18.19,17.22,345.16,8,-0.97,40,0.87,17.12,0.94,0,0.946674,20.044135,-0.053326,0
CUST_004920,31.23,24.05,532.49,7,-7.18,190,0.97,31.59,0.86,0,0.770093,22.140956,-0.229907,0
CUST_008607,13.15,33.14,741.64,36,19.99,8,0.06,15.85,1.01,0,2.520152,22.378998,1.520152,1
CUST_001075,19.35,21.62,419.12,5,2.27,21,0.81,20.24,1.08,0,1.117313,19.385754,0.117313,0
CUST_002902,19.93,20.44,438.82,5,0.5,72,0.97,19.64,0.94,0,1.02559,21.468689,0.025088,0
CUST_003478,16.97,21.16,382.55,10,4.19,162,0.81,15.79,1.17,0,1.246906,18.078922,0.246906,0
CUST_009772,17.96,7.53,115.72,39,-10.43,3,0.24,15.87,1.05,1,0.419265,15.367862,-0.580735,1
CUST_000071,23.22,18.79,401.44,6,-4.43,108,0.99,25.35,0.84,0,0.809216,21.364556,-0.190784,0
CUST_001487,14.68,15.12,256.45,5,0.44,27,0.72,15.19,0.99,0,1.029973,16.960979,0.029973,0
CUST_001926,22.72,26.55,464.39,7,3.84,82,0.83,20.91,1.14,0,1.168574,17.491149,0.169014,0
CUST_007787,31.15,11.29,160.85,16,-19.86,5,0.01,24.13,0.91,0,0.36244,14.247121,-0.63756,1
CUST_009413,19.79,18.02,435.34,56,-1.78,234,0.15,21.54,0.89,0,0.910561,24.158713,-0.089944,1
CUST_004483,26.35,32.69,749.01,8,6.35,207,0.96,26.27,1.19,0,1.240607,22.912511,0.240987,0
CUST_000081,19.98,22.4,537.8,6,2.42,231,0.74,18.19,1.04,0,1.121121,24.008929,0.121121,0
CUST_004090,30.5,28.73,474.13,7,-1.77,162,0.8,30.49,1.07,0,0.941967,16.502959,-0.058033,0
CUST_008754,29.88,9.43,225.88,26,-20.45,4,0.07,29.96,1.17,1,0.315596,23.95334,-0.684404,1
CUST_008893,24.08,71.08,1095.49,33,47.0,1,0.51,24.46,1.18,1,2.951827,15.412071,1.951827,1
CUST_003687,31.18,32.57,786.12,8,1.39,43,0.61,33.63,0.98,0,1.04458,24.136322,0.04458,0
CUST_002175,21.72,20.94,521.45,6,-0.78,167,0.77,21.75,0.93,0,0.964088,24.902101,-0.035912,0
CUST_002372,30.59,32.85,622.27,9,2.26,24,0.96,32.75,1.14,0,1.07388,18.94277,0.07388,0
CUST_005266,20.13,7.71,108.08,24,-12.43,5,0.24,20.12,0.96,0,0.38301,14.018158,-0.617486,1
CUST_003789,26.65,30.43,642.48,7,3.78,102,0.93,26.22,1.12,0,1.141839,21.113375,0.141839,0
CUST_008014,20.3,8.36,145.47,33,-11.94,8,0.02,15.96,1.03,2,0.411823,17.400718,-0.588177,1
CUST_000564,28.83,26.57,605.75,7,-2.26,205,0.99,31.94,1.04,0,0.921609,22.798269,-0.078391,0
CUST_007167,31.79,91.82,1805.55,28,60.03,6,0.09,33.77,1.16,0,2.88833,19.664017,1.88833,1
CUST_008796,31.49,22.29,541.45,22,-9.2,170,0.14,32.04,0.81,0,0.707844,24.291162,-0.292156,1
CUST_004898,27.89,28.7,486.74,4,0.81,35,0.82,29.96,1.1,0,1.029043,16.959582,0.029043,0
CUST_004075,17.38,16.6,398.81,6,-0.78,161,0.81,19.11,0.83,1,0.955121,24.024699,-0.044879,0
CUST_005848,35.11,13.54,194.18,23,-21.57,4,0.12,34.17,0.96,2,0.385645,14.341211,-0.614355,1
CUST_001758,27.5,23.64,464.65,4,-3.86,146,0.95,26.84,0.86,0,0.859636,19.655245,-0.140364,0
CUST_009505,21.39,54.05,891.98,32,32.66,213,0.06,25.74,1.01,0,2.526882,16.502868,1.526882,1
CUST_004293,29.54,28.43,490.57,6,-1.11,91,0.94,31.24,1.02,0,0.962424,17.255364,-0.037576,0
CUST_008846,20.87,62.14,1326.58,16,41.28,8,0.32,24.16,1.19,0,2.97748,21.348246,1.977959,1
CUST_000305,21.64,17.74,313.4,7,-3.9,149,0.85,20.79,0.9,0,0.819778,17.666291,-0.180222,0
CUST_000879,16.44,16.07,380.52,8,-0.37,130,0.97,17.82,1.13,0,0.977494,23.678905,-0.022506,0
CUST_003810,29.3,27.19,533.1,5,-2.11,192,1.0,28.43,0.84,0,0.927986,19.606473,-0.072014,0
CUST_003065,29.6,24.98,605.98,6,-4.62,197,0.78,27.77,0.95,0,0.843919,24.258607,-0.156081,0
CUST_000342,27.23,21.83,352.33,8,-5.4,153,0.51,24.86,0.83,0,0.801689,16.139716,-0.198311,0
CUST_004311,19.8,17.28,359.99,11,-2.52,164,0.59,18.41,0.92,0,0.872727,20.832755,-0.127273,0
CUST_005407,22.04,51.24,1234.34,39,29.2,137,0.07,20.96,0.96,0,2.324864,24.089383,1.324864,1
CUST_003381,34.46,40.39,759.02,7,5.93,98,0.99,34.08,1.09,0,1.172084,18.792275,0.172084,0
CUST_002867,17.26,16.77,274.03,7,-0.49,36,0.84,16.96,1.1,0,0.971611,16.340489,-0.028389,0
CUST_004691,35.37,36.46,877.86,7,1.09,46,0.77,33.08,1.0,0,1.030817,24.077345,0.030817,0
CUST_004299,30.89,32.63,557.25,4,1.74,55,0.93,32.73,0.98,0,1.056329,17.077842,0.056329,0
CUST_000927,19.29,19.54,390.99,9,0.24,108,0.83,17.85,1.12,0,1.01296,20.009724,0.012442,0
CUST_001897,19.29,14.06,226.21,4,-5.24,32,0.95,18.46,0.85,0,0.728875,16.088905,-0.271643,0
CUST_001294,29.37,35.65,755.08,5,6.28,40,0.8,30.57,1.13,0,1.213824,21.180365,0.213824,0
CUST_006330,16.13,7.34,111.71,29,-8.78,4,0.74,15.48,1.14,1,0.455053,15.219346,-0.544327,1
CUST_001556,21.85,16.01,304.91,8,-5.84,209,0.93,21.05,0.84,0,0.732723,19.044972,-0.267277,0
CUST_007599,20.63,60.32,1116.75,18,39.68,11,0.04,21.44,1.17,1,2.923897,18.51376,1.923413,1
CUST_003078,30.65,33.1,804.35,14,2.44,157,0.99,28.6,1.0,0,1.079935,24.300604,0.079608,0
CUST_001679,26.06,22.94,475.26,6,-3.12,41,0.96,27.65,0.81,0,0.880276,20.717524,-0.119724,0
CUST_002868,23.87,25.29,544.48,8,1.42,70,0.87,25.68,0.95,0,1.059489,21.529458,0.059489,0
CUST_005307,16.23,5.77,100.0,32,-10.46,6,0.5,15.83,0.89,1,0.355514,17.331023,-0.644486,1
CUST_005559,30.73,31.35,747.98,43,0.62,2,0.14,29.14,1.13,2,1.020176,23.859011,0.020176,1
CUST_000273,25.38,27.78,576.58,5,2.4,52,0.93,25.52,1.1,0,1.094563,20.75522,0.094563,0
CUST_007422,25.42,56.85,1133.97,43,31.43,168,0.15,27.3,0.89,1,2.236428,19.946702,1.236428,1
CUST_009984,20.33,50.35,700.67,42,30.02,146,0.02,23.58,0.99,1,2.476636,13.915988,1.476636,1
CUST_007533,31.13,13.45,192.76,44,-17.68,193,0.1,25.99,1.08,0,0.432059,14.331599,-0.567941,1
CUST_002019,25.09,24.96,412.42,9,-0.13,40,0.98,23.88,1.02,1,0.994819,16.523237,-0.005181,0
CUST_001604,30.32,34.41,726.02,8,4.09,75,0.88,32.68,1.15,1,1.134894,21.099099,0.134894,0
CUST_000532,29.64,34.27,644.29,5,4.63,117,0.93,28.94,1.03,0,1.156208,18.800409,0.156208,0
CUST_008431,12.84,32.13,693.14,24,19.29,10,0.29,15.14,1.0,0,2.502336,21.572985,1.502336,1
CUST_001812,36.29,28.22,440.7,5,-8.07,38,0.75,34.68,0.86,0,0.777625,15.616584,-0.222375,0
CUST_009509,14.08,37.76,665.72,19,23.68,11,0.0,17.39,1.07,1,2.681818,17.630297,1.681818,1
CUST_009301,32.96,33.83,769.5,30,0.88,2,0.33,33.01,1.03,3,1.026396,22.746083,0.026699,1
CUST_003651,32.57,30.48,646.71,7,-2.08,151,0.91,33.37,0.98,0,0.935831,21.21752,-0.063862,0
CUST_004260,32.2,34.52,518.88,7,2.32,140,0.85,34.36,1.11,0,1.07205,15.031286,0.07205,0
CUST_008419,42.09,17.31,287.01,24,-24.78,5,0.16,33.86,1.03,0,0.411262,16.580589,-0.588738,1
CUST_003755,29.64,34.69,601.34,7,5.05,137,0.97,29.8,1.14,0,1.170378,17.334679,0.170378,0
CUST_003077,28.53,31.26,698.55,3,2.73,18,0.88,27.25,1.0,0,1.095689,22.346449,0.095689,0
CUST_007721,37.74,17.41,182.98,40,-20.32,11,0.09,33.68,1.15,2,0.461314,10.510052,-0.538421,1
CUST_004691,35.37,36.46,877.86,7,1.09,46,0.77,33.08,1.0,0,1.030817,24.077345,0.030817,0
CUST_000365,27.69,28.73,452.56,8,1.03,42,0.71,29.54,1.19,0,1.037559,15.752175,0.037198,0
CUST_008284,35.05,78.34,1712.79,32,43.29,11,0.57,32.45,0.89,0,2.235093,21.863544,1.235093,1
CUST_008113,29.49,21.42,333.86,20,-8.07,226,0.72,31.02,0.87,1,0.726348,15.586368,-0.273652,1
CUST_001127,25.95,21.31,385.64,12,-4.64,139,0.68,24.63,0.89,0,0.821195,18.096668,-0.178805,0
CUST_000219,18.4,19.96,314.73,4,1.56,167,0.81,17.61,1.03,0,1.084783,15.768036,0.084783,0
CUST_001882,25.92,27.19,461.74,11,1.27,62,0.89,27.04,0.93,0,1.048997,16.981979,0.048997,0
CUST_000423,30.11,22.29,361.2,6,-7.82,22,0.82,33.4,0.82,0,0.740286,16.204576,-0.259714,0
CUST_001256,26.38,29.4,696.91,7,3.03,235,0.86,28.19,1.09,0,1.114481,23.704422,0.11486,0
CUST_008895,15.69,32.2,531.93,41,16.5,3,0.13,18.63,0.82,1,2.052263,16.519565,1.051625,1
CUST_003282,31.76,34.18,679.07,2,2.43,165,0.47,33.34,1.1,0,1.076196,19.867466,0.076511,0
CUST_004702,16.76,16.93,396.86,2,0.17,239,0.8,16.25,0.92,0,1.010143,23.441229,0.010143,0
CUST_004847,16.27,13.45,218.38,8,-2.81,111,0.75,15.71,0.91,0,0.826675,16.236431,-0.172711,0
CUST_003942,21.86,18.25,355.31,6,-3.61,178,0.98,22.77,0.97,0,0.834858,19.469041,-0.165142,0
CUST_005341,30.65,29.22,522.32,41,-1.43,136,0.29,32.14,0.92,1,0.953344,17.875428,-0.046656,1
CUST_004072,37.31,36.9,671.67,6,-0.41,115,0.87,34.04,1.08,0,0.989011,18.202439,-0.010989,0
CUST_009809,21.0,43.5,643.59,36,22.5,2,0.11,21.94,0.83,0,2.071429,14.795172,1.071429,1
CUST_006992,13.36,37.49,630.01,17,24.13,226,0.25,15.12,1.12,0,2.806138,16.804748,1.806138,1
CUST_003650,27.62,36.07,560.32,4,8.45,119,0.84,29.01,1.14,0,1.305938,15.534239,0.305938,0
CUST_005321,41.83,15.65,199.06,25,-26.18,203,0.17,33.42,0.94,0,0.374133,12.719489,-0.625867,1
CUST_005683,43.91,14.11,218.76,42,-29.8,9,0.45,34.38,0.8,0,0.321339,15.503898,-0.678661,1
CUST_003448,28.98,27.96,629.82,7,-1.02,141,0.56,30.09,1.11,0,0.964803,22.525751,-0.035197,0
CUST_005938,16.54,24.17,543.85,23,7.63,141,0.15,16.52,0.86,0,1.461306,22.501034,0.461306,1
CUST_003486,35.27,33.81,635.49,4,-1.46,20,0.66,34.57,1.0,0,0.958605,18.795918,-0.041395,0
CUST_002196,23.39,20.31,476.75,6,-3.08,140,0.94,21.45,0.83,0,0.86832,23.473658,-0.13168,0
CUST_005226,15.68,13.3,277.26,30,-2.38,144,0.06,16.32,1.19,3,0.848214,20.846617,-0.151786,1
CUST_000777,25.83,21.85,414.45,7,-3.98,23,1.0,23.92,0.89,0,0.845916,18.967963,-0.154084,0
CUST_006144,27.04,11.53,124.19,25,-15.51,199,0.08,23.33,1.07,1,0.426405,10.771032,-0.573595,1
CUST_009626,21.03,40.66,750.83,40,19.63,133,0.12,20.26,0.9,0,1.933428,18.46606,0.933428,1
CUST_004564,29.71,35.31,808.86,11,5.6,55,0.75,28.84,1.15,0,1.188489,22.907392,0.188489,0
CUST_001910,22.33,18.34,342.08,5,-3.99,133,0.81,20.89,0.85,0,0.821317,18.652126,-0.178683,0
CUST_009454,23.05,51.81,899.25,17,28.76,8,0.11,23.31,1.09,1,2.247722,17.356688,1.247722,1
CUST_009114,21.83,20.02,349.73,43,-1.82,7,0.23,20.89,0.87,2,0.917087,17.469031,-0.083372,1
CUST_003023,22.35,24.19,582.69,5,1.85,45,0.86,21.57,0.96,1,1.082327,24.088053,0.082774,0
CUST_005701,26.72,67.4,1076.38,26,40.68,7,0.12,29.07,1.01,1,2.522455,15.97003,1.522455,1
CUST_009994,29.22,13.17,210.83,28,-16.04,2,0.17,25.33,1.13,0,0.450719,16.008352,-0.548939,1
CUST_006606,18.27,39.42,563.72,28,21.15,214,0.06,19.38,0.86,3,2.157635,14.300355,1.157635,1
CUST_003463,29.35,32.21,756.17,6,2.86,214,0.9,27.61,1.12,0,1.097445,23.47625,0.097445,0
CUST_001495,30.23,31.55,555.61,8,1.32,83,0.98,27.66,1.03,0,1.043665,17.61046,0.043665,0
CUST_009240,14.72,36.09,511.88,26,21.37,156,0.15,15.73,0.98,0,2.451766,14.18343,1.451766,1
CUST_003204,18.37,16.76,388.94,9,-1.61,86,0.99,19.46,0.97,0,0.912357,23.206444,-0.087643,0
CUST_001023,22.98,28.82,568.71,5,5.83,176,0.99,24.91,1.17,0,1.254134,19.733171,0.253699,0
CUST_003867,36.8,31.05,499.31,8,-5.75,19,0.82,34.9,0.81,0,0.84375,16.080837,-0.15625,0
CUST_002374,29.09,28.22,436.3,2,-0.88,221,0.96,30.23,0.99,0,0.970093,15.460666,-0.030251,0
CUST_009175,36.49,54.5,1160.01,27,18.01,10,0.23,34.6,1.02,0,1.49356,21.284587,0.49356,1
CUST_000019,15.26,12.82,240.24,5,-2.45,97,0.98,15.29,0.85,0,0.840105,18.73947,-0.16055,0
CUST_003511,16.12,16.92,336.15,10,0.8,186,0.98,17.77,1.17,0,1.049628,19.867021,0.049628,0
CUST_000706,26.99,23.52,476.2,7,-3.47,126,0.9,29.66,0.84,0,0.871434,20.246599,-0.128566,0
CUST_002963,23.35,22.25,429.04,6,-1.1,230,0.87,24.97,1.03,0,0.952891,19.282697,-0.047109,0
CUST_001235,16.74,16.44,293.64,6,-0.3,29,0.92,17.53,0.95,0,0.982079,17.861314,-0.017921,0
CUST_009722,24.86,17.49,364.27,26,-7.37,6,0.09,25.33,1.07,0,0.70354,20.82733,-0.29646,1
CUST_002091,15.21,16.35,394.13,9,1.14,207,0.78,16.79,1.05,0,1.074951,24.10581,0.074951,0
CUST_009873,20.32,7.71,125.48,32,-12.61,8,0.43,16.58,0.95,1,0.379429,16.274968,-0.620571,1
CUST_008735,13.98,31.12,600.66,28,17.14,180,0.31,15.34,0.89,3,2.226037,19.301414,1.226037,1
CUST_003399,30.95,35.89,636.83,5,4.94,104,0.88,28.97,1.17,0,1.159612,17.74394,0.159612,0
CUST_008009,30.19,76.93,1334.47,37,46.73,2,0.07,31.98,1.02,2,2.548195,17.346549,1.547864,1
CUST_005338,27.54,23.5,566.11,40,-4.03,9,0.32,28.56,0.9,1,0.853304,24.089787,-0.146333,1
CUST_001740,15.49,14.26,339.91,4,-1.23,226,0.88,17.14,1.06,0,0.920594,23.836606,-0.079406,0
CUST_003618,17.66,16.42,334.3,9,-1.25,86,0.99,19.18,1.0,0,0.929785,20.359318,-0.070781,0
CUST_004876,33.52,36.25,861.25,8,2.73,230,0.84,32.38,1.0,0,1.081444,23.758621,0.081444,0
CUST_009603,19.87,17.84,306.8,51,-2.03,3,0.24,20.1,0.99,1,0.897836,17.197309,-0.102164,1
CUST_004061,27.31,28.84,460.97,9,1.53,232,0.86,26.27,1.01,0,1.056023,15.983703,0.056023,0
CUST_003851,30.98,38.77,877.36,11,7.79,62,0.86,33.35,1.11,0,1.251453,22.629868,0.251453,0
CUST_004908,26.93,22.98,366.76,5,-3.95,15,0.84,27.67,0.88,0,0.853323,15.959965,-0.146677,0
CUST_004193,30.83,32.24,790.21,5,1.42,231,0.96,29.98,1.01,0,1.045735,24.510236,0.046059,0
CUST_000289,37.33,33.36,627.97,6,-3.97,176,0.88,34.91,0.98,0,0.893651,18.824041,-0.106349,0
CUST_002082,21.62,21.08,495.29,11,-0.54,41,0.63,22.62,0.87,0,0.975023,23.495731,-0.024977,0
CUST_008573,17.84,29.94,616.97,22,12.1,3,0.09,18.12,0.81,0,1.678251,20.60688,0.678251,1
CUST_002638,29.64,23.84,526.01,5,-5.8,160,0.97,27.49,0.84,0,0.804318,22.064178,-0.195682,0
CUST_000935,26.89,24.45,490.75,10,-2.44,125,0.75,26.69,0.83,0,0.90926,20.071575,-0.09074,0
CUST_005846,21.49,6.96,105.31,15,-14.53,10,0.57,18.0,0.81,2,0.323872,15.130747,-0.676128,1
CUST_008378,20.6,25.63,558.3,26,5.03,11,0.0,22.74,1.16,1,1.244175,21.783067,0.244175,1
CUST_005305,23.02,54.33,1039.84,25,31.31,123,0.15,26.09,0.94,0,2.360122,19.139334,1.360122,1
CUST_009212,29.0,37.56,736.53,24,8.56,7,0.11,29.32,1.04,2,1.295172,19.609425,0.295172,1
CUST_000274,24.96,25.13,454.35,2,0.17,36,0.9,27.2,0.9,0,1.006811,18.079984,0.006811,0
CUST_001131,26.47,19.88,378.57,7,-6.59,132,0.84,25.65,0.83,0,0.751039,19.042757,-0.248961,0
